Gene1,Gene2,Cell_Coexpression,Nuclei_Coexpression,Relative_Increase
SGK1,VAT1,0.023391812865497075,0.00398406374501992,5.871345029239766
ATP6V0E1,CCNL1,0.04807692307692308,0.00819672131147541,5.865384615384615
TRBC2,CCNL1,0.04807692307692308,0.00819672131147541,5.865384615384615
WIPF1,ACADVL,0.02247191011235955,0.0038314176245210726,5.865168539325843
SERPINE1,HPGD,0.034482758620689655,0.0058823529411764705,5.862068965517241
TRAC,CASP4,0.03571428571428571,0.006097560975609756,5.857142857142857
SOX4,AEBP1,0.020833333333333332,0.0035587188612099642,5.854166666666667
SETD5,LMO7,0.038461538461538464,0.006578947368421052,5.846153846153847
CD151,CCN2,0.02631578947368421,0.0045045045045045045,5.842105263157895
MAT2A,DEPP1,0.018461538461538463,0.0031645569620253164,5.833846153846155
CLDN3,DCN,0.008746355685131196,0.0014992503748125937,5.833819241982508
MARCH7,ZFP36,0.015113350125944584,0.0025906735751295338,5.833753148614609
S100A4,ACTA2,0.0594059405940594,0.01020408163265306,5.821782178217822
CYBA,IER2,0.04040404040404041,0.006944444444444444,5.818181818181819
CAPS,HERPUD1,0.01652892561983471,0.002840909090909091,5.818181818181818
CAPG,PLXDC2,0.05263157894736842,0.00904977375565611,5.81578947368421
CSF2RA,PLXDC2,0.02631578947368421,0.004524886877828055,5.81578947368421
FBLN1,NR4A1,0.042105263157894736,0.007246376811594203,5.810526315789473
PTGDS,NR4A1,0.042105263157894736,0.007246376811594203,5.810526315789473
MMP2,IDS,0.08064516129032258,0.013888888888888888,5.806451612903226
TAGLN,LMAN1,0.03225806451612903,0.005555555555555556,5.806451612903225
WIPF1,PTPRF,0.03,0.0051813471502590676,5.789999999999999
CEBPB,PTPN12,0.06542056074766354,0.011299435028248588,5.789719626168224
IKZF1,ENAH,0.03571428571428571,0.006172839506172839,5.785714285714286
RACK1,RGCC,0.03076923076923077,0.005319148936170213,5.784615384615385
ATP5F1E,TMEM41B,0.039603960396039604,0.00684931506849315,5.782178217821783
RNH1,ADA2,0.027624309392265192,0.004784688995215311,5.773480662983426
LACTB2,ADA2,0.027624309392265192,0.004784688995215311,5.773480662983426
ITM2B,ZYX,0.03676470588235294,0.006369426751592357,5.772058823529411
CYBA,PDIA4,0.025423728813559324,0.004405286343612335,5.771186440677966
GPBP1,ZNF146,0.03669724770642202,0.006369426751592357,5.761467889908257
CD37,ZNF146,0.03669724770642202,0.006369426751592357,5.761467889908257
BMPR2,C1S,0.017543859649122806,0.003048780487804878,5.75438596491228
MAPKAPK2,EGR1,0.029940119760479042,0.005208333333333333,5.748502994011976
EIF4A1,EGR1,0.029940119760479042,0.005208333333333333,5.748502994011976
SELENOM,MT-ND5,0.013513513513513514,0.002352941176470588,5.743243243243244
PTGDS,CDC37,0.04310344827586207,0.007518796992481203,5.732758620689656
C1S,BMPR2,0.05357142857142857,0.009345794392523364,5.732142857142858
TAX1BP3,COL6A2,0.015113350125944584,0.002638522427440633,5.727959697732998
PDIA6,COL6A2,0.015113350125944584,0.002638522427440633,5.727959697732998
PCMTD1,COL6A2,0.015113350125944584,0.002638522427440633,5.727959697732998
CTNND1,COL6A2,0.015113350125944584,0.002638522427440633,5.727959697732998
PRDX2,RHEB,0.042105263157894736,0.007352941176470588,5.726315789473684
OPTN,RHEB,0.042105263157894736,0.007352941176470588,5.726315789473684
CD52,METTL26,0.03076923076923077,0.005376344086021506,5.723076923076923
BLOC1S1,METTL26,0.03076923076923077,0.005376344086021506,5.723076923076923
EMP2,UFC1,0.04,0.006993006993006993,5.72
C1S,PPP1CB,0.10588235294117647,0.018518518518518517,5.7176470588235295
ATP6V0E1,MBTPS1,0.038461538461538464,0.006756756756756757,5.6923076923076925
RAB5C,MBTPS1,0.038461538461538464,0.006756756756756757,5.6923076923076925
MYH11,SSR4,0.016736401673640166,0.0029411764705882353,5.690376569037657
MMP2,TNIK,0.08181818181818182,0.014388489208633094,5.686363636363636
MYH11,CEBPD,0.02666666666666667,0.004694835680751174,5.680000000000001
TFRC,ACTN4,0.04,0.007042253521126761,5.68
LLGL2,C4orf3,0.03571428571428571,0.006289308176100629,5.678571428571428
ANXA1,ANK3,0.04054054054054054,0.007142857142857143,5.675675675675676
ADA2,LAMTOR4,0.031007751937984496,0.00546448087431694,5.674418604651163
OPTN,NBL1,0.025210084033613446,0.0044444444444444444,5.6722689075630255
TMED9,NBL1,0.025210084033613446,0.0044444444444444444,5.6722689075630255
DEPP1,TGFBR2,0.03278688524590164,0.005780346820809248,5.672131147540984
MBTPS1,RAB5C,0.0213903743315508,0.0037735849056603774,5.668449197860962
DHX15,RBL2,0.03076923076923077,0.005434782608695652,5.661538461538462
C7,PATJ,0.02857142857142857,0.005050505050505051,5.657142857142857
MUC21,ETS2,0.040983606557377046,0.007246376811594203,5.655737704918033
UFC1,EMP2,0.04597701149425287,0.008130081300813009,5.655172413793103
AEBP1,EMP2,0.04597701149425287,0.008130081300813009,5.655172413793103
STX16,UXT,0.03305785123966942,0.005847953216374269,5.652892561983472
PTBP3,TRBC1,0.03488372093023256,0.006172839506172839,5.651162790697675
NUCB1,TRBC1,0.03488372093023256,0.006172839506172839,5.651162790697675
DNAJC3,IKZF1,0.03508771929824561,0.006211180124223602,5.649122807017544
IFI30,IKZF1,0.03508771929824561,0.006211180124223602,5.649122807017544
ODF3B,IKZF1,0.03508771929824561,0.006211180124223602,5.649122807017544
ELOVL1,TNFAIP3,0.025906735751295335,0.0045871559633027525,5.647668393782383
RANBP9,TNFAIP3,0.025906735751295335,0.0045871559633027525,5.647668393782383
DYNLL2,TNFAIP3,0.025906735751295335,0.0045871559633027525,5.647668393782383
GNB2,CDH11,0.0273972602739726,0.0048543689320388345,5.6438356164383565
ATF3,SQSTM1,0.010443864229765013,0.001851851851851852,5.639686684073107
IL7R,KIF5B,0.03278688524590164,0.005813953488372093,5.639344262295082
RNF7,METTL9,0.0380952380952381,0.006756756756756757,5.6380952380952385
DEPP1,KDM5C,0.03636363636363636,0.0064516129032258064,5.636363636363636
IL7R,CDK5RAP3,0.023809523809523808,0.00423728813559322,5.619047619047619
IGFBP7,SMAP2,0.03424657534246575,0.006097560975609756,5.616438356164383
AHR,SELENOM,0.043478260869565216,0.007751937984496124,5.608695652173913
LIPA,ZCRB1,0.03418803418803419,0.006097560975609756,5.606837606837607
NBL1,ZCRB1,0.03418803418803419,0.006097560975609756,5.606837606837607
C1S,LIMCH1,0.05,0.008928571428571428,5.6000000000000005
MGP,TRIQK,0.07,0.0125,5.6000000000000005
IL7R,SPCS1,0.026143790849673203,0.004672897196261682,5.594771241830066
KLF2,SPCS1,0.026143790849673203,0.004672897196261682,5.594771241830066
LCP1,SIGIRR,0.0547945205479452,0.00980392156862745,5.589041095890411
CD52,KLF2,0.04201680672268908,0.007518796992481203,5.588235294117648
ASAH1,SLC9A3R2,0.030534351145038167,0.00546448087431694,5.587786259541985
ADA2,TACSTD2,0.027777777777777776,0.004975124378109453,5.583333333333333
SERPINF1,TACSTD2,0.027777777777777776,0.004975124378109453,5.583333333333333
CHIT1,TACSTD2,0.027777777777777776,0.004975124378109453,5.583333333333333
BPIFB1,MAL2,0.027777777777777776,0.004975124378109453,5.583333333333333
CDH11,IL32,0.024154589371980676,0.004329004329004329,5.579710144927536
CD68,IL32,0.04830917874396135,0.008658008658008658,5.579710144927536
PFKFB3,LDB1,0.025477707006369428,0.0045662100456621,5.579617834394905
UCP2,LDB1,0.025477707006369428,0.0045662100456621,5.579617834394905
ACTA2,KRT19,0.0234375,0.004201680672268907,5.578125
ITGA3,LAPTM5,0.013333333333333334,0.0023923444976076554,5.573333333333334
ARCN1,LAPTM5,0.013333333333333334,0.0023923444976076554,5.573333333333334
TFF3,LAPTM5,0.013333333333333334,0.0023923444976076554,5.573333333333334
BTG2,MGST3,0.043478260869565216,0.0078125,5.565217391304348
ACTN1,S100A13,0.0273972602739726,0.0049261083743842365,5.561643835616438
IL7R,RNF213,0.020202020202020204,0.0036363636363636364,5.555555555555556
MFAP4,MAST4,0.043010752688172046,0.007751937984496124,5.548387096774194
LTBP2,LDHB,0.03225806451612903,0.005813953488372093,5.548387096774193
TRAC,TMED7,0.02666666666666667,0.004807692307692308,5.546666666666667
CDC37,PTGDS,0.02702702702702703,0.004878048780487805,5.540540540540541
TRBC2,GUK1,0.024844720496894408,0.004484304932735426,5.540372670807453
CD37,GUK1,0.024844720496894408,0.004484304932735426,5.540372670807453
CTSC,ASAH1,0.038461538461538464,0.006944444444444444,5.538461538461539
TGM2,PRKCE,0.057692307692307696,0.010416666666666666,5.538461538461539
TRIQK,IMPAD1,0.037383177570093455,0.006756756756756757,5.532710280373831
ANXA7,ALCAM,0.0425531914893617,0.007692307692307693,5.531914893617021
FNDC3B,ALCAM,0.0425531914893617,0.007692307692307693,5.531914893617021
COL6A1,ALCAM,0.0425531914893617,0.007692307692307693,5.531914893617021
IKZF1,WDR26,0.022857142857142857,0.004132231404958678,5.531428571428571
IDS,YAP1,0.03125,0.005649717514124294,5.53125
CCN2,YAP1,0.03125,0.005649717514124294,5.53125
KCTD12,TGM2,0.02403846153846154,0.004347826086956522,5.528846153846154
C7,SPG21,0.030534351145038167,0.0055248618784530384,5.526717557251908
LSP1,MTCH1,0.037037037037037035,0.006711409395973154,5.518518518518518
MS4A6A,SEC61A1,0.03278688524590164,0.005952380952380952,5.508196721311476
CDH11,SNTB1,0.024691358024691357,0.004484304932735426,5.506172839506172
ZBTB16,ENG,0.041666666666666664,0.007575757575757576,5.499999999999999
PFDN5,ST3GAL5,0.0213903743315508,0.0038910505836575876,5.497326203208556
LTBP2,CHMP4B,0.027210884353741496,0.0049504950495049506,5.496598639455782
NBL1,ACTN1,0.05102040816326531,0.009302325581395349,5.48469387755102
TMEM41B,SERPING1,0.021929824561403508,0.004,5.482456140350877
CHMP3,ESRP1,0.043478260869565216,0.007936507936507936,5.478260869565218
SERPINF1,SPINT2,0.02258064516129032,0.004123711340206186,5.475806451612903
MPRIP,UBB,0.038834951456310676,0.0070921985815602835,5.475728155339805
TRBC1,CNN3,0.017094017094017096,0.003125,5.47008547008547
AQP1,LACTB2,0.03977272727272727,0.007272727272727273,5.46875
ISG20,NUB1,0.03333333333333333,0.006097560975609756,5.466666666666667
ACTA2,NUB1,0.03333333333333333,0.006097560975609756,5.466666666666667
NBR1,SERPINA1,0.03571428571428571,0.006535947712418301,5.4642857142857135
MBTPS1,ATP6V0E1,0.03571428571428571,0.006535947712418301,5.4642857142857135
TRBC2,ATP6V0E1,0.03571428571428571,0.006535947712418301,5.4642857142857135
BTG2,ATP6V0E1,0.03571428571428571,0.006535947712418301,5.4642857142857135
IGHG3,PDIA6,0.07142857142857142,0.013071895424836602,5.4642857142857135
ACTA2,HSP90AB1,0.018433179723502304,0.0033783783783783786,5.4562211981566815
TRBC1,IFI44L,0.03225806451612903,0.005917159763313609,5.451612903225806
FN1,IFI44L,0.03225806451612903,0.005917159763313609,5.451612903225806
CLIC1,SMC1A,0.035398230088495575,0.006493506493506494,5.451327433628318
MYL9,MIDN,0.0425531914893617,0.0078125,5.446808510638298
C1R,HMGN1,0.027777777777777776,0.00510204081632653,5.444444444444445
KCTD12,CLTA,0.043859649122807015,0.008064516129032258,5.43859649122807
ARF1,LSP1,0.020833333333333332,0.0038314176245210726,5.4375
USP9X,SHC1,0.030534351145038167,0.0056179775280898875,5.435114503816794
ZYX,RNH1,0.030534351145038167,0.0056179775280898875,5.435114503816794
BTG2,FCGRT,0.030864197530864196,0.005681818181818182,5.432098765432098
RBM47,ITM2C,0.012779552715654952,0.002352941176470588,5.431309904153355
HNRNPC,H1FX,0.01932367149758454,0.0035587188612099642,5.429951690821256
IKZF1,ELOVL5,0.031746031746031744,0.005847953216374269,5.428571428571429
MYL9,SEL1L3,0.024539877300613498,0.004524886877828055,5.423312883435583
KCTD12,RANBP9,0.038461538461538464,0.0070921985815602835,5.423076923076923
PNPLA2,MAF1,0.027210884353741496,0.005025125628140704,5.414965986394558
BRD2,APMAP,0.04878048780487805,0.009009009009009009,5.414634146341464
LUM,KIAA1522,0.05357142857142857,0.009900990099009901,5.410714285714286
COL6A2,MTSS2,0.07954545454545454,0.014705882352941176,5.409090909090909
PECAM1,PLD3,0.02197802197802198,0.0040650406504065045,5.406593406593406
ZBTB16,PLD3,0.02197802197802198,0.0040650406504065045,5.406593406593406
AQP1,SLC30A9,0.04,0.007407407407407408,5.3999999999999995
SERPINF1,ATP9A,0.043478260869565216,0.008064516129032258,5.391304347826087
PAFAH1B1,GLRX,0.03636363636363636,0.006756756756756757,5.381818181818181
CDH11,ECM1,0.02586206896551724,0.004807692307692308,5.379310344827585
DEPP1,ECM1,0.02586206896551724,0.004807692307692308,5.379310344827585
ZNF146,GPBP1,0.03361344537815126,0.00625,5.378151260504201
CNN2,SNX1,0.03278688524590164,0.006097560975609756,5.377049180327869
CYBA,MAPK3,0.043010752688172046,0.008,5.376344086021506
RGCC,MAPK3,0.043010752688172046,0.008,5.376344086021506
GSN,LRPAP1,0.024096385542168676,0.004484304932735426,5.373493975903615
SOCS3,EIF3A,0.029850746268656716,0.005555555555555556,5.3731343283582085
CDH11,ATP1B1,0.02857142857142857,0.005319148936170213,5.371428571428571
ATF3,ATP13A4,0.013392857142857142,0.0024937655860349127,5.370535714285714
NBL1,ATP13A4,0.013392857142857142,0.0024937655860349127,5.370535714285714
PTGDS,ATP13A4,0.013392857142857142,0.0024937655860349127,5.370535714285714
MARCH7,FNDC3B,0.031007751937984496,0.005780346820809248,5.364341085271318
ALCAM,FNDC3B,0.031007751937984496,0.005780346820809248,5.364341085271318
HK1,HEXA,0.028368794326241134,0.005291005291005291,5.361702127659575
ACTA2,HEXA,0.028368794326241134,0.005291005291005291,5.361702127659575
ICA1,TRIP12,0.027210884353741496,0.005076142131979695,5.3605442176870755
DEPP1,MAP4,0.03669724770642202,0.00684931506849315,5.357798165137615
RGS1,ERRFI1,0.05303030303030303,0.009900990099009901,5.356060606060606
KCTD12,TIAL1,0.03389830508474576,0.006329113924050633,5.3559322033898304
CDH11,EPDR1,0.029411764705882353,0.005494505494505495,5.352941176470588
DCN,EPDR1,0.029411764705882353,0.005494505494505495,5.352941176470588
CSF2RA,PERP,0.034482758620689655,0.0064516129032258064,5.344827586206897
WIPF1,PERP,0.034482758620689655,0.0064516129032258064,5.344827586206897
CDH11,TGFBI,0.05084745762711865,0.009523809523809525,5.338983050847458
GPSM3,GPX3,0.05333333333333334,0.01,5.333333333333334
ZYX,GPX3,0.05333333333333334,0.01,5.333333333333334
CDH11,ANKRD11,0.031007751937984496,0.005813953488372093,5.333333333333333
WIPF1,SPTSSA,0.05555555555555555,0.010416666666666666,5.333333333333333
DES,CTSB,0.004152823920265781,0.000778816199376947,5.332225913621263
CYTIP,AQP1,0.03208556149732621,0.006024096385542169,5.32620320855615
EGR1,RNF149,0.05755395683453238,0.010810810810810811,5.323741007194244
AFF1,HNRNPF,0.03389830508474576,0.006369426751592357,5.322033898305085
YBX3,HNRNPF,0.03389830508474576,0.006369426751592357,5.322033898305085
COL6A2,HNRNPF,0.03389830508474576,0.006369426751592357,5.322033898305085
AP2A2,CD82,0.03669724770642202,0.006896551724137931,5.321100917431193
LTBP2,CD82,0.03669724770642202,0.006896551724137931,5.321100917431193
ACTA2,YPEL5,0.04,0.007518796992481203,5.32
ZYX,FXYD5,0.02922077922077922,0.005494505494505495,5.3181818181818175
TRBC1,SCP2,0.025806451612903226,0.0048543689320388345,5.316129032258065
METTL9,PTK7,0.03260869565217391,0.006134969325153374,5.315217391304348
AQP1,PTK7,0.03260869565217391,0.006134969325153374,5.315217391304348
SPCS1,MYL9,0.04054054054054054,0.007633587786259542,5.310810810810811
TTC3,MYL9,0.04054054054054054,0.007633587786259542,5.310810810810811
ABCC1,MYL9,0.04054054054054054,0.007633587786259542,5.310810810810811
EPAS1,MYL9,0.04054054054054054,0.007633587786259542,5.310810810810811
SMARCA4,RAB13,0.034482758620689655,0.006493506493506494,5.310344827586206
SGK1,ADGRF5,0.027777777777777776,0.005235602094240838,5.305555555555555
CD52,ARCN1,0.030303030303030304,0.005714285714285714,5.303030303030303
UQCRQ,YBX3,0.03355704697986577,0.006329113924050633,5.302013422818792
TRBC1,DNM2,0.032520325203252036,0.006134969325153374,5.300813008130082
IL7R,DNM2,0.032520325203252036,0.006134969325153374,5.300813008130082
GRINA,UBE2J1,0.02702702702702703,0.00510204081632653,5.297297297297298
CIB1,UBE2J1,0.02702702702702703,0.00510204081632653,5.297297297297298
GNAQ,SLTM,0.036036036036036036,0.006802721088435374,5.297297297297297
LSP1,SLTM,0.036036036036036036,0.006802721088435374,5.297297297297297
CHIT1,STK17A,0.031496062992125984,0.005952380952380952,5.291338582677166
TMEM59,C1R,0.0136986301369863,0.0025906735751295338,5.287671232876712
MFAP4,RAPH1,0.023809523809523808,0.0045045045045045045,5.285714285714286
C1QB,GDE1,0.0660377358490566,0.0125,5.283018867924528
A2M,GDE1,0.0660377358490566,0.0125,5.283018867924528
KLF2,PKM,0.019138755980861243,0.0036231884057971015,5.282296650717703
IGFBP7,BCL2L1,0.05384615384615385,0.01020408163265306,5.276923076923078
RGCC,PRSS8,0.026785714285714284,0.005076142131979695,5.276785714285714
BGN,PRSS8,0.026785714285714284,0.005076142131979695,5.276785714285714
CDH11,ALG13,0.025477707006369428,0.004830917874396135,5.273885350318472
ST3GAL5,PFDN5,0.03636363636363636,0.006896551724137931,5.2727272727272725
ZNRF2,CPNE3,0.028037383177570093,0.005319148936170213,5.271028037383178
RBM33,UTRN,0.02877697841726619,0.00546448087431694,5.266187050359712
SERPINF1,ATP5MG,0.02877697841726619,0.00546448087431694,5.266187050359712
COL6A1,PLXNB2,0.01904761904761905,0.0036231884057971015,5.257142857142857
BMPR2,APP,0.027874564459930314,0.005305039787798408,5.2543554006968645
TRIM22,DDIT4,0.030534351145038167,0.005813953488372093,5.251908396946565
LMO7,SETD5,0.03669724770642202,0.006993006993006993,5.247706422018349
CDH11,UGCG,0.03361344537815126,0.00641025641025641,5.243697478991597
GSN,GPAA1,0.038834951456310676,0.007407407407407408,5.242718446601941
IL32,CD68,0.033783783783783786,0.0064516129032258064,5.236486486486487
DCN,PRR15L,0.02727272727272727,0.005208333333333333,5.236363636363636
CAPN1,SEC14L1,0.037383177570093455,0.007142857142857143,5.233644859813084
IKZF1,TRIM2,0.04054054054054054,0.007751937984496124,5.22972972972973
NUPR1,TRIM2,0.04054054054054054,0.007751937984496124,5.22972972972973
MYH11,NUPR1,0.014814814814814815,0.0028328611898017,5.229629629629629
FOS,TBL1XR1,0.02857142857142857,0.00546448087431694,5.228571428571429
ETNK1,CHMP3,0.042105263157894736,0.008064516129032258,5.221052631578948
WIPF1,CHMP3,0.042105263157894736,0.008064516129032258,5.221052631578948
ZFP36,WDR83OS,0.05185185185185185,0.009950248756218905,5.211111111111111
CCN2,NECTIN2,0.058823529411764705,0.011299435028248588,5.205882352941177
SNX1,CNN2,0.0273972602739726,0.005263157894736842,5.205479452054794
SELENOP,CNN2,0.0821917808219178,0.015789473684210527,5.205479452054794
RBL2,DHX15,0.041237113402061855,0.007936507936507936,5.195876288659794
CD52,DHX15,0.041237113402061855,0.007936507936507936,5.195876288659794
FXYD5,ZYX,0.0661764705882353,0.012738853503184714,5.19485294117647
KLF2,EIF4A1,0.01990049751243781,0.0038314176245210726,5.1940298507462686
CYBA,RAB11B,0.036036036036036036,0.006944444444444444,5.1891891891891895
SERPINF1,RAB11B,0.036036036036036036,0.006944444444444444,5.1891891891891895
PTGDS,RAB11B,0.036036036036036036,0.006944444444444444,5.1891891891891895
DEPP1,RAB11B,0.036036036036036036,0.006944444444444444,5.1891891891891895
ADAR,SPI1,0.026041666666666668,0.005025125628140704,5.182291666666667
HSPA8,MUC5B,0.2727272727272727,0.05263157894736842,5.181818181818182
COL6A2,MUC5B,0.2727272727272727,0.05263157894736842,5.181818181818182
CHMP3,ETNK1,0.0380952380952381,0.007352941176470588,5.180952380952381
PRDX2,ETNK1,0.0380952380952381,0.007352941176470588,5.180952380952381
CD52,ETNK1,0.0380952380952381,0.007352941176470588,5.180952380952381
COL6A2,SERP1,0.05228758169934641,0.010101010101010102,5.1764705882352935
TRBC2,NFE2L1,0.03669724770642202,0.0070921985815602835,5.174311926605505
